train  size=small(5.7M, non-emb 5.0M)  option_rank=True  opponent=self  deck=archaludon_deck.csv  device=cuda
       iters=200 games/iter=128 epochs=2 mb=256 lr=0.0003->5e-05 ent~target=0.1(adaptive) kl_cut=1.5 gamma=0.997
       collector=dist(W=48)  league: self=1.0 past=2.0(≤5) + manifest[kaggle:starmie=1.5, kaggle:dragapult=1.5, kaggle:romanrozen_v10=1, heuristic=0.5, random=0.3]  gate>60%/200g every 10

it 112  N= 8434  pg=+0.012 vf=0.060 ent=0.231 entc=0.0200 kl=+0.097 clip=0.16 upd=66 lr=1.6e-04 pool=5  20.1s
it 113  N= 8950  pg=+0.012 vf=0.056 ent=0.249 entc=0.0200 kl=+0.304 clip=0.15 upd=70 lr=1.6e-04 pool=5  20.7s
it 114  N= 8430  pg=+0.014 vf=0.052 ent=0.244 entc=0.0200 kl=+0.147 clip=0.15 upd=66 lr=1.6e-04 pool=5  21.4s
it 115  N= 9157  pg=+0.003 vf=0.060 ent=0.232 entc=0.0200 kl=+0.090 clip=0.13 upd=72 lr=1.6e-04 pool=5  18.6s
it 116  N= 9294  pg=+0.013 vf=0.058 ent=0.247 entc=0.0200 kl=+0.079 clip=0.15 upd=74 lr=1.6e-04 pool=5  20.3s
it 117  N= 9288  pg=+0.010 vf=0.062 ent=0.260 entc=0.0200 kl=+0.068 clip=0.16 upd=74 lr=1.5e-04 pool=5  20.7s
it 118  N= 8817  pg=+0.008 vf=0.063 ent=0.273 entc=0.0200 kl=+0.079 clip=0.16 upd=70 lr=1.5e-04 pool=5  20.2s
it 119  N= 8532  pg=+0.006 vf=0.066 ent=0.277 entc=0.0200 kl=+0.085 clip=0.17 upd=68 lr=1.5e-04 pool=5  19.7s
it 120  N= 9309  pg=+0.007 vf=0.066 ent=0.286 entc=0.0200 kl=+0.075 clip=0.16 upd=74 lr=1.5e-04 pool=5  21.2s  | gate vs best 60.5%(n=200)  [PROMOTED]  | eval: mirror 80.0%(n=200)  random 89.0%(n=200)  kaggle:archaludon 80.5%(n=200)
it 121  N= 8436  pg=+0.006 vf=0.061 ent=0.281 entc=0.0200 kl=+0.068 clip=0.15 upd=66 lr=1.5e-04 pool=5  19.6s
it 122  N= 8992  pg=+0.006 vf=0.062 ent=0.289 entc=0.0200 kl=+0.115 clip=0.17 upd=72 lr=1.5e-04 pool=5  20.5s
it 123  N= 8340  pg=+0.010 vf=0.066 ent=0.301 entc=0.0200 kl=+0.083 clip=0.16 upd=66 lr=1.5e-04 pool=5  19.8s
it 124  N= 8644  pg=+0.008 vf=0.049 ent=0.287 entc=0.0200 kl=+0.070 clip=0.15 upd=68 lr=1.5e-04 pool=5  19.6s
it 125  N= 8846  pg=+0.007 vf=0.057 ent=0.289 entc=0.0200 kl=+0.065 clip=0.16 upd=70 lr=1.4e-04 pool=5  20.4s
it 126  N= 8914  pg=+0.004 vf=0.064 ent=0.293 entc=0.0200 kl=+0.111 clip=0.15 upd=70 lr=1.4e-04 pool=5  20.8s
it 127  N= 8558  pg=+0.003 vf=0.064 ent=0.301 entc=0.0200 kl=+0.050 clip=0.14 upd=68 lr=1.4e-04 pool=5  20.5s
it 128  N= 8260  pg=+0.005 vf=0.063 ent=0.297 entc=0.0200 kl=+0.057 clip=0.15 upd=66 lr=1.4e-04 pool=5  19.3s
it 129  N= 9337  pg=+0.004 vf=0.059 ent=0.300 entc=0.0200 kl=+0.047 clip=0.16 upd=74 lr=1.4e-04 pool=5  21.5s
it 130  N= 7559  pg=+0.005 vf=0.051 ent=0.286 entc=0.0200 kl=+0.053 clip=0.14 upd=60 lr=1.4e-04 pool=5  17.3s  | gate vs best 63.5%(n=200)  [PROMOTED]  | eval: mirror 89.0%(n=200)  random 97.0%(n=200)  kaggle:archaludon 88.5%(n=200)
it 131  N= 8453  pg=+0.001 vf=0.073 ent=0.275 entc=0.0200 kl=+0.055 clip=0.13 upd=68 lr=1.4e-04 pool=5  19.7s
it 132  N= 8492  pg=+0.006 vf=0.061 ent=0.294 entc=0.0200 kl=+0.063 clip=0.15 upd=68 lr=1.4e-04 pool=5  20.6s
it 133  N= 7786  pg=+0.005 vf=0.069 ent=0.297 entc=0.0200 kl=+0.057 clip=0.15 upd=62 lr=1.3e-04 pool=5  18.7s
it 134  N= 8780  pg=+0.004 vf=0.063 ent=0.302 entc=0.0200 kl=+0.067 clip=0.15 upd=70 lr=1.3e-04 pool=5  20.5s
it 135  N= 8704  pg=+0.003 vf=0.054 ent=0.320 entc=0.0200 kl=+0.066 clip=0.14 upd=68 lr=1.3e-04 pool=5  19.3s
it 136  N= 8505  pg=+0.003 vf=0.066 ent=0.333 entc=0.0200 kl=+0.065 clip=0.16 upd=68 lr=1.3e-04 pool=5  20.0s
